,Plot,height_95p,canopy_cover_50p,canopy_cover_75p,plot_volume2,VCI,CAP,LPI,NDVI705,GNDVI,EVI,VOG2,MCARI2,MTVI,PBI,EVI2,GDD,Datt3,DCNI,LAI,PREC,date,hybrid_or_inbred,pedigree,nitrogen_treatment
308,209,1.943,72.77,21.38,0.165932755,0.859866085,81.69963819,0.000837243,0.697715,0.66233,0.629645,-0.282915,0.92229,0.756115,5.94279,0.71826,2214,6.42282,53.95992,2.595,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,0
309,210,1.944,71.78,22.19,0.150491931,0.866372526,75.17138595,0.000823144,0.69059,0.65647,0.625555,-0.263655,0.919725,0.75507,5.84195,0.71413,2214,6.213885,54.720185,2.48,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
310,211,2.241,82.17,41.06,0.279413457,0.90474014,86.89784802,0.00081641,0.78524,0.7615,0.728055,-0.606255,0.986485,0.836715,10.3875,0.820515,2214,9.86209,58.73593,3.987,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,135
311,212,2.358,86.6,43.9,0.195028789,0.973587108,83.6800969,0.000884124,0.802905,0.777595,0.7682,-0.67008,0.996165,0.879555,11.509625,0.857545,2214,10.623145,55.389195,4.032,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
312,301,2.307,84.21,44.39,0.380648412,0.88480232,88.49042865,0.000824785,0.792505,0.76899,0.757765,-0.647595,0.99323,0.88105,10.91815,0.85211,2214,10.15235,68.67904,3.584,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,95
313,302,2.249860136,83.76,46.09,0.446434184,0.93073409,86.0808227,0.000799254,0.790025,0.768355,0.74834,-0.640735,0.99076,0.868125,10.892085,0.84365,2214,10.04098,67.77401,3.689,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
314,303,2.245,86.34,48.8,0.381642644,0.92752932,90.15549821,0.000804061,0.805915,0.78142,0.772,-0.70928,0.99701,0.878935,11.90662,0.860095,2214,10.77441,71.565315,3.789,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,135
315,304,2.288286072,84.68,46.84,0.308368921,0.912801002,86.94823243,0.000815204,0.795765,0.77287,0.76087,-0.678965,0.99312,0.882275,11.394555,0.85585,2214,10.311545,67.50688,4.136,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
316,305,2.218,79.49,36.14,0.254592537,0.864945965,84.72561235,0.000816479,0.74491,0.70886,0.70309,-0.39049,0.973835,0.836565,7.490245,0.79276,2214,8.04873,63.370385,2.95,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,0
317,306,2.12718726,77.77,32.09,0.262979669,0.848171278,79.21984698,0.000825664,0.740515,0.706305,0.676675,-0.37231,0.96271,0.779985,7.417625,0.75737,2214,7.974755,60.693155,2.976,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
318,307,2.322283842,84.95,45.36,0.290739731,0.902837617,87.09455316,0.000805626,0.805725,0.784535,0.777855,-0.72733,0.996595,0.8944,12.217895,0.86994,2214,10.780365,57.015985,4.195,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,215
319,308,2.293,83.3,42.91,0.110662778,0.901098719,87.1736045,0.00098737,0.80189,0.780295,0.764395,-0.72532,0.99502,0.876035,12.124705,0.85708,2214,10.613675,60.054535,4.207,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
320,309,2.359,85.05,44.51,0.14683947,0.94779377,84.69072629,0.00093686,0.799725,0.779995,0.77489,-0.71856,0.9947,0.901635,12.09149,0.87159,2214,10.56519,53.616115,4.932,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,255
321,310,2.277,85.4,43.59,0.114726081,0.990298834,83.42457782,0.000999771,0.799335,0.77651,0.76885,-0.69168,0.99738,0.89454,11.7534,0.86578,2214,10.454715,52.774175,3.889,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
322,311,2.329870542,86.46,48.47,0.131130866,0.955464431,82.60617285,0.000973888,0.80067,0.77788,0.77332,-0.70081,0.99436,0.896915,11.80065,0.868315,2214,10.5847,55.609575,4.485,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,175
323,312,2.387,86.39,42.35,0.078661355,0.982852601,74.79966341,0.001072482,0.806435,0.78245,0.77387,-0.7203,0.996655,0.886525,12.147245,0.864955,2214,10.82148,58.695945,4.102,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
324,401,2.32098151,84.94,46.25,0.286107167,0.960502321,88.36361429,0.000858047,0.79812,0.778265,0.769965,-0.70096,0.994825,0.89483,11.768785,0.865595,2214,10.453785,60.49324,4.005,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,175
325,402,2.305681343,85.18,47.94,0.283920471,0.891604322,85.9968348,0.000855768,0.799735,0.780495,0.76869,-0.71426,0.993645,0.889325,11.928735,0.864,2214,10.528685,56.21088,3.866,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
326,403,2.297031084,84.49,46.73,0.222278772,0.954737744,86.53740197,0.000912669,0.803225,0.78034,0.768645,-0.69735,0.99371,0.871345,11.811845,0.85471,2214,10.6997,55.30118,3.684,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,95
327,404,2.276,83.25,42.64,0.140536383,0.923971551,84.08592192,0.001003491,0.79311,0.76982,0.751455,-0.654245,0.992425,0.866705,11.06124,0.844425,2214,10.17935,54.89073,4.217,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
328,405,2.36579032,84.95,45.15,0.152156805,0.952048773,88.72706295,0.000954673,0.80605,0.78638,0.788345,-0.753235,0.99696,0.91858,12.5069,0.8846,2214,10.84874,66.77257,4.404,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,255
329,406,2.304,83.92,40.9,0.094000838,0.970347415,84.85798849,0.001022342,0.80576,0.783815,0.76818,-0.74359,0.99382,0.88662,12.38356,0.86443,2214,10.84675,68.098805,5.166,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
330,407,2.330189077,84.14,45.06,0.184478562,0.962948478,85.79490319,0.00094841,0.797815,0.78092,0.76381,-0.71703,0.99303,0.88476,12.101235,0.86119,2214,10.47225,66.612345,5.092,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,215
331,408,2.31528164,83.02,41.14,0.080995855,0.992586213,80.24837297,0.001078288,0.80202,0.78212,0.76941,-0.72415,0.995745,0.88844,12.186825,0.864655,2214,10.63966,63.98317,5.183,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
332,409,2.35,85.05,41.75,0.192337287,0.992203616,84.62353597,0.000970619,0.796475,0.772435,0.774725,-0.65979,0.995,0.914255,11.260295,0.873885,2214,10.32958,69.35548,5.152,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,135
333,410,2.276085806,84.97,45.16,0.095996395,0.989322866,88.4091815,0.001031482,0.799465,0.774405,0.773625,-0.66425,0.996215,0.905255,11.38468,0.870135,2214,10.435305,65.975175,3.673,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
334,411,2.061,78.93,30.31,0.142332729,0.907695079,80.33717545,0.001013278,0.729115,0.693985,0.671065,-0.3477,0.953935,0.793125,6.89751,0.75831,2214,7.50545,66.66143,3.163,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,0
335,412,2.129053628,80.57,32.33,0.106107586,0.905462866,81.49115294,0.001051502,0.74407,0.70264,0.68918,-0.365265,0.974015,0.798675,7.17212,0.76936,2214,7.915875,65.99659,3.081,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
336,501,2.287682833,84.43,43.52,0.202036922,0.90153028,79.36726289,0.000936421,0.837405,0.804755,0.7223,-0.796925,0.995625,0.74463,15.21166,0.78346,2214,11.88184,58.600055,3.848,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,135
337,502,2.286550647,83.23,44.9,0.241144023,0.927023863,84.98261478,0.000871935,0.837615,0.807255,0.725305,-0.79625,0.99325,0.74951,15.294775,0.78707,2214,11.95008,53.83742,3.486,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
338,503,2.24,80.75,41.4,0.187815852,0.939870665,86.17319465,0.000872061,0.839435,0.809885,0.718985,-0.80658,0.99634,0.73765,15.628095,0.77994,2214,12.0392,57.374265,3.545,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,255
339,504,2.283,80.42,39.64,0.1715397,0.982673979,80.57098426,0.000918783,0.83328,0.81182,0.73062,-0.81171,0.99085,0.76245,15.967725,0.79645,2214,11.81854,56.841695,3.685,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
340,505,2.315,79.59,37.49,0.13130099,0.82749037,72.98096544,0.000944882,0.83759,0.809355,0.72431,-0.79081,0.99375,0.742685,15.30146,0.78285,2214,11.95649,58.89009,3.297,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,175
341,506,2.28,80.63,41.6,0.142430108,0.889339115,72.42253387,0.001015787,0.83228,0.8057,0.7182,-0.78037,0.991035,0.74342,15.130465,0.780535,2214,11.711635,61.314285,3.278,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
342,507,2.302,76.78,32.23,0.090841226,0.788776907,72.28326443,0.000914599,0.794975,0.755525,0.686915,-0.49933,0.977745,0.734175,10.2255,0.748495,2214,10.122665,56.361545,2.741,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,0
343,508,2.221,72.35,26.68,0.052794383,0.88562889,61.52867245,0.001016002,0.77702,0.75154,0.65859,-0.46127,0.955675,0.691905,9.933695,0.717555,2214,9.554245,57.260195,2.753,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
344,509,2.319,77.73,34.46,0.077994654,0.926184467,69.85974094,0.000925729,0.83624,0.80652,0.719975,-0.74919,0.99196,0.735815,14.724245,0.77628,2214,11.84907,68.126075,3.25,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,95
345,510,2.288100888,76.49,35.77,0.064500079,0.894120571,62.50260367,0.001091356,0.8323,0.80728,0.71075,-0.76423,0.98963,0.72376,15.119435,0.76794,2214,11.722405,67.02012,3.187,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
346,511,2.334957234,79.86,39.26,0.166713273,0.877185246,79.24051937,0.000922864,0.835545,0.80888,0.73341,-0.794185,0.993775,0.766625,15.523175,0.797845,2214,11.89258,71.356375,3.349,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,215
347,512,2.329,78.59,37.71,0.049629904,0.924387252,65.71003264,0.0010694,0.840675,0.813085,0.751515,-0.813675,0.997125,0.79168,16.364875,0.817545,2214,12.049835,69.920565,3.967,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
348,601,2.3835,80.78,39.51,0.098002741,0.855339488,81.34248122,0.000937134,0.82629,0.800215,0.6565,-0.79383,0.982245,0.646035,14.766635,0.711505,2214,11.472305,64.40383,3.654,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,215
349,602,2.361,81.04,38.73,0.096710146,0.896844742,83.8254957,0.000886558,0.83639,0.808905,0.67378,-0.81835,0.98899,0.665765,15.37338,0.72902,2214,11.93895,69.42802,3.622,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
350,603,2.209,75.04,30.21,0.138691623,0.852321836,72.02246346,0.000886459,0.80877,0.764615,0.63047,-0.53223,0.97917,0.624985,10.680775,0.677465,2214,10.650535,68.509465,2.639,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,0
351,604,2.235,75.22,29.45,0.09172736,0.919165903,73.90489965,0.000871049,0.791925,0.76134,0.667355,-0.50701,0.97043,0.699395,10.596325,0.727035,2214,10.06779,40.67005,2.698,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
352,605,2.3085,75.55,31.45,0.097367917,0.887878817,74.16755332,0.000871428,0.83868,0.811535,0.71049,-0.796095,0.99009,0.721845,15.560115,0.768425,2214,12.026425,57.169655,3.161,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,95
353,606,2.320049917,76.07,34.5,0.084065462,0.910272183,69.04828898,0.000942026,0.826845,0.803865,0.697865,-0.77548,0.98644,0.716745,14.99942,0.760455,2214,11.506,55.68463,3.155,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
354,607,2.427434194,82.28,40.62,0.153550132,0.911815997,80.72607874,0.000853576,0.835775,0.810365,0.73994,-0.806445,0.99315,0.774915,15.779355,0.804385,2214,11.920315,62.121595,3.289,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,255
355,608,2.4065,79.66,36.1,0.064054313,0.94712135,69.77095587,0.000990773,0.819555,0.802845,0.723105,-0.77222,0.985985,0.77126,15.09484,0.798075,2214,11.259465,57.88366,3.621,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
356,609,2.309,77.64,34.13,0.125468624,0.944531201,74.05486311,0.000917011,0.836495,0.811295,0.722825,-0.809675,0.991775,0.75011,15.83292,0.78777,2214,11.933335,60.431435,3.511,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,175
357,610,2.308,76.73,33.73,0.056224122,0.923223718,54.33788878,0.001103753,0.83503,0.813685,0.719235,-0.81977,0.988605,0.73963,16.269035,0.781325,2214,11.89238,60.805385,3.214,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
358,611,2.3565,78.98,35.03,0.111432421,0.942727519,70.99527618,0.00092297,0.82678,0.80303,0.716825,-0.76256,0.985355,0.750025,14.96279,0.78276,2214,11.54456,60.731555,3.222,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,135
359,612,2.412010418,80.58,36.53,0.056936808,0.936834514,74.09719524,0.001035956,0.82947,0.804255,0.738145,-0.764805,0.994265,0.78579,15.28019,0.80826,2214,11.601455,60.81889,3.461,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
360,701,2.305393479,81.45,39.2,0.111415024,0.875132634,77.23382643,0.001009442,0.82347,0.798875,0.70221,-0.76418,0.989285,0.72758,14.610015,0.766885,2214,11.353265,68.195475,3.496,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,175
361,702,2.315987464,82.16,39.46,0.150862586,0.924512637,75.03835817,0.00094871,0.827895,0.79669,0.66289,-0.74585,0.9881,0.65795,14.109125,0.717365,2214,11.50887,67.16484,3.545,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
362,703,2.0155,70.05,23.36,0.045604581,0.82774059,73.02937137,0.000970677,0.785975,0.71553,0.491805,-0.38387,0.93342,0.44915,7.77924,0.51841,2214,9.65907,70.348585,2.228,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,0
363,704,2.014,68.94,22.33,0.039295773,0.757575341,64.41295509,0.000944659,0.73413,0.70621,0.596505,-0.333785,0.914465,0.634115,7.547675,0.65483,2214,7.92848,73.133615,2.163,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
364,705,2.219,71.64,29.64,0.077658319,0.908767066,73.67268296,0.000894404,0.83243,0.802065,0.69932,-0.734045,0.98315,0.713405,14.26738,0.756945,2214,11.76519,66.577855,2.965,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,135
365,706,2.24,74.53,33.51,0.089627805,0.846673399,65.52647024,0.000943953,0.81998,0.795445,0.68155,-0.727415,0.97733,0.697345,14.073845,0.74223,2214,11.239875,65.819975,2.893,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
366,707,2.3145,81.03,37.94,0.180506742,0.892983038,81.70415585,0.000834826,0.824385,0.795055,0.72185,-0.713295,0.99168,0.760235,13.92264,0.78671,2214,11.378555,67.074835,3.326,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,95
367,708,2.229,74.53,30.79,0.073796916,0.941172693,69.18953419,0.000919558,0.810315,0.789135,0.695545,-0.67156,0.97518,0.7343,13.33937,0.76462,2214,10.850325,71.45644,3.252,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
368,709,2.243,75.05,32.29,0.142060057,0.966757454,69.44269098,0.000848731,0.83522,0.80941,0.706125,-0.78693,0.989065,0.72249,15.40457,0.767195,2214,11.86677,56.3586,3.113,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,255
369,710,2.242,76.99,35.15,0.091024834,0.935060898,71.49643126,0.000974936,0.829705,0.809655,0.70842,-0.786635,0.985765,0.72294,15.61976,0.76802,2214,11.66033,57.184155,3.201,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
370,711,2.328,80.71,39.28,0.198195044,0.877420321,81.35763485,0.000836951,0.82938,0.80528,0.717815,-0.77267,0.989235,0.74747,15.12072,0.78252,2214,11.608695,59.18506,3.813,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,215
371,712,2.331733023,79.91,39.72,0.088349773,0.891959517,75.58351697,0.000973394,0.83671,0.80891,0.73585,-0.78151,0.99547,0.768935,15.588625,0.79923,2214,11.88345,60.027155,4.092,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
372,713,2.308,77.58,34.37,0.111993564,0.905777104,78.39072675,0.000859168,0.82592,0.79365,0.738755,-0.658685,0.99501,0.788315,13.978885,0.80489,2214,11.297625,58.302325,2.588,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,95
373,714,2.2185,75.46,32.01,0.09107856,0.815162936,66.75197882,0.000968582,0.812455,0.78856,0.706985,-0.694725,0.981685,0.752925,13.426905,0.7767,2214,10.879845,57.109195,2.797,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
374,801,2.188819693,72.59,29.72,0.055752942,0.899531728,59.69371275,0.001099707,0.84598,0.80412,0.6981,-0.74006,0.997005,0.701875,14.65878,0.75202,2214,12.077955,59.57594,2.775,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,135
375,802,2.164,73.49,31.88,0.103880987,0.930330313,74.538992,0.000945087,0.82768,0.80606,0.721825,-0.810105,0.993205,0.75936,15.560705,0.791755,2214,11.54408,60.39507,3.234,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
376,803,2.3415,78.9,36.29,0.052984916,0.840924356,73.05444669,0.001018914,0.8299,0.80767,0.72591,-0.79933,0.99024,0.760975,15.62979,0.793045,2214,11.65937,69.6714,4.031,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,255
377,804,2.365,81.34,39.06,0.120367637,0.920625436,79.78068868,0.000899904,0.833455,0.80706,0.72815,-0.781265,0.99483,0.767275,15.251635,0.796185,2214,11.778825,67.2499,4.468,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
378,805,2.329000126,80.38,36.06,0.098898402,0.901009377,75.37853941,0.000915105,0.833915,0.80861,0.72932,-0.78278,0.99242,0.767605,15.18466,0.79846,2214,11.81558,67.211935,3.736,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,215
379,806,2.256,78.04,32.94,0.076677899,0.965581874,74.30625155,0.000940236,0.844855,0.812565,0.72943,-0.796455,0.9951,0.75085,15.419745,0.790055,2214,12.268995,64.30203,3.932,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
380,807,2.261,78.2,34.41,0.099683288,0.935311293,75.70066182,0.000922261,0.834685,0.808575,0.71554,-0.78974,0.98956,0.73885,15.305995,0.77814,2214,11.79969,71.558665,3.916,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,175
381,808,2.246106239,77.68,32.67,0.093055299,0.916298049,73.79139074,0.000966748,0.73747,0.699785,0.62087,-0.33254,0.92894,0.678095,7.26915,0.682835,2214,7.87804,68.580545,4.831,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
382,809,2.025625,70.78,24.51,0.115439731,0.886645686,72.74535943,0.000891398,0.708455,0.67976,0.579015,-0.27771,0.89636,0.63492,6.6313,0.64455,2214,6.914775,67.6318,3.514,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,0
383,810,1.731,64.35,20.75,0.067926607,0.854996642,72.86776969,0.000951135,0.84291,0.812965,0.730805,-0.814635,0.988265,0.75339,15.72451,0.79113,2214,12.19905,66.97636,3.506,140.208,20220812,for_nitrogen_treatment,for_nitrogen_treatment,
384,101,2.463379952,77.73,44.76,0.092309346,0.901341128,76.24168583,0.001033302,0.71985,0.700285,0.51019,-0.431335,0.88959,0.50851,7.86848,0.56948,2577,7.400785,56.621705,2.624,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,175
385,102,2.371379952,76.87,48.8,0.112794942,0.863061766,82.20593201,0.001056385,0.7161,0.700455,0.51429,-0.412875,0.889735,0.510685,7.800595,0.571785,2577,7.309035,53.977925,2.641,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,
386,103,2.308242148,76.14,45.7,0.137919165,0.86838902,81.92045347,0.001003407,0.714495,0.70008,0.507735,-0.40976,0.87925,0.50051,7.9264,0.56352,2577,7.3927,54.000285,2.462,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,135
387,104,2.312355432,77.22,51.15,0.140015987,0.846459371,83.47193331,0.001049456,0.714535,0.69388,0.49664,-0.399345,0.87438,0.486385,7.54782,0.549925,2577,7.279575,55.36753,2.541,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,
388,105,2.297879952,71.6,43.88,0.070582537,0.808838256,70.31183859,0.001191747,0.68737,0.66778,0.47503,-0.339695,0.831975,0.47931,6.695,0.533735,2577,6.412425,52.522135,2.368,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,95
389,106,2.307879952,73.13,46.84,0.214803607,0.735493092,80.63201412,0.001004037,0.682545,0.66816,0.476365,-0.325805,0.826605,0.480825,6.63071,0.53446,2577,6.33689,49.90739,2.593,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,
390,107,2.097379952,59.03,24.74,0.072636137,0.898852724,75.65503071,0.00093664,0.51716,0.557855,0.365915,-0.12615,0.4448,0.382045,4.232715,0.415695,2577,3.51016,28.6954,1.52,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,0
391,108,2.041379952,59.21,23.51,0.070987882,0.879164033,74.28197957,0.000961789,0.534955,0.556155,0.37204,-0.135995,0.472175,0.388095,4.089965,0.421215,2577,3.649635,30.88938,1.542,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,
392,109,2.361379952,78.76,38.91,0.114777959,0.922856978,78.7742076,0.000955224,0.732395,0.702745,0.52919,-0.45224,0.918315,0.53477,8.050805,0.591645,2577,7.729665,59.457355,2.758,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,215
393,110,2.349811218,78.41,42.44,0.200226767,0.91761186,82.82777398,0.000840248,0.735995,0.7117,0.5471,-0.461005,0.929695,0.555625,8.286695,0.61109,2577,7.93099,58.035645,2.548,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,
394,111,2.340423065,77.12,43.83,0.236073836,0.856316202,81.26421934,0.000878445,0.67292,0.654875,0.480825,-0.29025,0.815365,0.49443,6.26019,0.53986,2577,6.068155,45.07163,2.41,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,0
395,112,2.383379952,77.31,40.74,0.269337677,0.826750779,78.96999964,0.000820948,0.682665,0.658445,0.486255,-0.29773,0.83659,0.499175,6.261865,0.54463,2577,6.32625,46.8301,2.363,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,
396,201,2.366379952,80.01,44.49,0.109791123,0.955478664,83.10768275,0.001000417,0.73427,0.71115,0.53392,-0.461955,0.92227,0.53494,8.279675,0.59487,2577,7.81213,58.25338,2.754,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,255
397,202,2.33677176,79.7,42.63,0.118568798,0.886952703,77.00293662,0.000984232,0.739095,0.720155,0.550685,-0.47743,0.934675,0.55484,8.61834,0.614075,2577,8.044215,57.640995,2.975,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,
398,203,2.320379952,79.27,46.06,0.207393821,0.776697393,84.36332021,0.000890274,0.73263,0.71364,0.540785,-0.453445,0.925195,0.5385,8.490115,0.59983,2577,7.90675,55.29791,2.707,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,215
399,204,2.426379952,82.04,46.03,0.207471701,0.832984137,79.75449445,0.000864491,0.74416,0.720795,0.548185,-0.47973,0.94278,0.5468,8.676475,0.60851,2577,8.21662,60.30349,2.933,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,
400,205,2.387439014,77.55,43.74,0.150224244,0.793923592,82.0746071,0.00090129,0.6838,0.66172,0.4911,-0.31418,0.844955,0.5053,6.42316,0.55166,2577,6.30906,47.556395,2.276,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,95
401,206,2.387379952,76.91,46.83,0.279152263,0.750153134,83.71394667,0.000829531,0.6856,0.669585,0.49236,-0.32115,0.846235,0.50257,6.593445,0.551775,2577,6.381995,47.68611,2.502,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,
402,207,2.393905632,78.19,40.6,0.252764276,0.810758093,81.33498214,0.000794531,0.714955,0.69813,0.527835,-0.403085,0.902495,0.53907,7.852885,0.59245,2577,7.37095,52.11654,2.587,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,175
403,208,2.390717345,76.67,37.55,0.201874046,0.812494361,83.28873532,0.000817272,0.72704,0.70369,0.52872,-0.41252,0.919425,0.533305,7.81888,0.589865,2577,7.61918,56.213815,2.84,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,
404,209,2.029379952,64.07,20.7,0.062368766,0.839334893,64.97682208,0.000937189,0.542835,0.540045,0.39237,-0.144675,0.538685,0.434985,3.976765,0.45275,2577,3.740955,31.03973,1.704,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,0
405,210,2.044879952,60.46,22.79,0.108470237,0.843072275,71.11688792,0.000847637,0.53938,0.54249,0.387365,-0.137335,0.516745,0.425625,3.901055,0.445415,2577,3.69983,30.18096,1.631,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,
406,211,2.288861603,75.54,40.2,0.223778822,0.766103001,88.78041567,0.000845264,0.696305,0.675435,0.495225,-0.34219,0.858695,0.505885,6.931495,0.55604,2577,6.731715,50.013775,2.553,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,135
407,212,2.436379952,78.02,42.46,0.205250882,0.777140268,84.33109505,0.000823229,0.709655,0.68467,0.51191,-0.367405,0.89289,0.522515,7.143095,0.5741,2577,7.053415,53.031105,2.453,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,
408,301,2.373379952,71.84,44.7,0.254983454,0.784975799,88.32348451,0.000841176,0.682615,0.66908,0.47635,-0.32649,0.821865,0.477385,6.652255,0.532435,2577,6.283785,49.67852,2.251,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,95
409,302,2.318349806,74.21,47.33,0.26977063,0.789521156,86.31679924,0.000853925,0.687515,0.6785,0.49069,-0.33515,0.83864,0.49255,6.90619,0.54743,2577,6.455585,48.408675,2.312,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,
410,303,2.311359673,77.59,49.56,0.350006701,0.729956032,89.30244979,0.000813877,0.71367,0.69987,0.524435,-0.398765,0.894275,0.52447,7.89576,0.58247,2577,7.29647,51.06897,2.597,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,135
411,304,2.367379952,79.83,48.15,0.279124589,0.828389962,84.97396319,0.000811003,0.73234,0.707615,0.52826,-0.42364,0.92272,0.52221,8.02048,0.58369,2577,7.776695,57.60433,2.695,192.024,20220830,for_nitrogen_treatment,for_nitrogen_treatment,
